,nEff,nResp,step,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,ourNumEdges,ourNumZeroEdges,ourNumPosEdges,ourNumSigMoreEdges,DiffEdges,dfgNumEdges80,dfgNumEdges100,sdE1,sdE2,sdE3,sdE4,sda
4319,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.01,0.21,0.2,0.58,5,1,4,2,5,8.0,11.0,0.09814954576223636,0.10785793124908957,0.10785793124908959,0.12503332889007374,0.1097
4320,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.03,0.2,0.4,0.37,8,1,7,5,8,9.0,11.0,0.09291573243177569,0.10214368964029709,0.2007485989988473,0.24583192089989728,0.1604
4321,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.04,0.17,0.58,0.21,7,1,6,5,7,9.0,11.0,0.09073771725877465,0.08504900548115384,0.29816103031751146,0.3380828300875394,0.203
4322,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.0,0.2,0.78,0.02,9,1,8,5,9,7.0,10.0,0.10115993936995678,0.10214368964029709,0.41016256939576207,0.44769781475157255,0.2653
4323,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.03,0.37,0.01,0.59,7,1,6,3,7,8.0,11.0,0.09291573243177569,0.19974984355438177,0.09539392014169458,0.11930353445448857,0.1268
4324,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.02,0.41,0.18,0.39,8,1,7,4,8,8.0,11.0,0.09539392014169455,0.22278539748675927,0.10115993936995679,0.23430749027719963,0.1634
4325,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.04,0.38,0.41,0.17,9,1,8,5,9,9.0,11.0,0.09073771725877465,0.20550750189064468,0.20599352740640497,0.3611555528208494,0.2158
4326,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.02,0.36,0.62,0.0,9,2,7,5,9,7.0,10.0,0.09539392014169455,0.19399312702601948,0.32036437588054845,0.4592385001282014,0.2672
4327,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.0,0.58,0.0,0.42,10,2,8,5,10,7.0,9.0,0.10115993936995678,0.32078029864690877,0.09814954576223639,0.21702534414210709,0.1843
4328,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.02,0.58,0.2,0.2,8,1,7,4,8,8.0,11.0,0.09539392014169455,0.32078029864690877,0.10785793124908959,0.3438507428134093,0.217
4329,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.0,0.61,0.38,0.01,9,1,8,5,9,7.0,10.0,0.10115993936995678,0.33808283008753937,0.1903505538035898,0.45346811721810537,0.2708
4330,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.02,0.77,0.01,0.2,9,1,8,5,9,7.0,11.0,0.09539392014169455,0.4303874223688854,0.09539392014169458,0.3438507428134093,0.2413
4331,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.02,0.8,0.17,0.01,8,1,7,4,8,7.0,11.0,0.09539392014169455,0.4476978147515725,0.09814954576223639,0.45346811721810537,0.2737
4332,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.0,0.98,0.01,0.01,9,1,8,5,9,6.0,10.0,0.10115993936995678,0.5515735067362585,0.09539392014169458,0.45346811721810537,0.3004
4333,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.18,0.04,0.0,0.78,4,2,2,1,4,8.0,10.0,0.09814954576223638,0.017320508075688773,0.09814954576223639,0.017320508075688787,0.0577
4334,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.2,0.02,0.17,0.61,2,1,1,0,2,8.0,11.0,0.1044030650891055,0.015275252316519468,0.09814954576223639,0.1078579312490896,0.0814
4335,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.19,0.02,0.42,0.37,6,1,5,3,6,8.0,11.0,0.10115993936995679,0.015275252316519468,0.21126602503321099,0.24583192089989728,0.1434
4336,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.18,0.01,0.62,0.19,6,1,5,3,6,8.0,11.0,0.09814954576223638,0.017320508075688773,0.32036437588054845,0.34961884007206095,0.1964
4337,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.18,0.03,0.78,0.01,7,1,6,3,7,8.0,11.0,0.09814954576223638,0.015275252316519468,0.41016256939576207,0.45346811721810537,0.2443
4338,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.21,0.21,0.01,0.57,7,1,6,3,7,8.0,11.0,0.10785793124908957,0.10785793124908957,0.09539392014169458,0.13076696830622025,0.1105
4339,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.22,0.21,0.17,0.4,8,1,7,4,8,9.0,11.0,0.11150485789118487,0.10785793124908957,0.09814954576223639,0.22854612955229267,0.1365
4340,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.21,0.2,0.38,0.21,9,1,8,5,9,9.0,11.0,0.10785793124908957,0.10214368964029709,0.1903505538035898,0.3380828300875394,0.1846
4341,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.2,0.18,0.58,0.04,7,1,6,4,7,9.0,11.0,0.1044030650891055,0.09073771725877465,0.29816103031751146,0.4361574639202376,0.2324
4342,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.2,0.41,0.01,0.38,9,1,8,4,9,8.0,11.0,0.1044030650891055,0.22278539748675927,0.09539392014169458,0.24006943440041123,0.1657
4343,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.19,0.38,0.23,0.2,8,1,7,3,8,9.0,11.0,0.10115993936995679,0.20550750189064468,0.11930353445448855,0.3438507428134093,0.1925
4344,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.22,0.4,0.38,0.0,10,2,8,5,10,8.0,10.0,0.11150485789118487,0.21702534414210706,0.1903505538035898,0.4592385001282014,0.2445
4345,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.22,0.57,0.01,0.2,10,1,9,5,10,8.0,11.0,0.11150485789118487,0.31501322723551356,0.09539392014169458,0.3438507428134093,0.2164
4346,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.17,0.6,0.22,0.01,8,1,7,3,8,8.0,11.0,0.09539392014169457,0.3323151115031234,0.11532562594670796,0.45346811721810537,0.2491
4347,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.19,0.8,0.01,0.0,9,2,7,4,9,7.0,10.0,0.10115993936995679,0.4476978147515725,0.09539392014169458,0.4592385001282014,0.2759
4348,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.4,0.01,0.02,0.57,5,1,4,2,5,7.0,11.0,0.19553345834749955,0.017320508075688773,0.0929157324317757,0.13076696830622025,0.1091
4349,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.42,0.02,0.18,0.38,6,1,5,3,6,8.0,11.0,0.20599352740640497,0.015275252316519468,0.10115993936995679,0.24006943440041123,0.1406
4350,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.41,0.02,0.39,0.18,7,1,6,4,7,8.0,11.0,0.20074859899884728,0.015275252316519468,0.19553345834749955,0.35538711287833724,0.1917
4351,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.4,0.02,0.57,0.01,7,1,6,4,7,7.0,11.0,0.19553345834749955,0.015275252316519468,0.29263173671584786,0.45346811721810537,0.2392
4352,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.41,0.18,0.0,0.41,9,2,7,5,9,8.0,10.0,0.20074859899884728,0.09073771725877465,0.09814954576223639,0.22278539748675932,0.1531
4353,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.42,0.18,0.2,0.2,7,1,6,4,7,9.0,11.0,0.20599352740640497,0.09073771725877465,0.10785793124908959,0.3438507428134093,0.1871
4354,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.41,0.18,0.41,0.0,8,2,6,5,8,8.0,10.0,0.20074859899884728,0.09073771725877465,0.20599352740640497,0.4592385001282014,0.2392
4355,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.42,0.39,0.01,0.18,10,1,9,5,10,8.0,11.0,0.20599352740640497,0.21126602503321099,0.09539392014169458,0.35538711287833724,0.217
4356,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.39,0.4,0.19,0.02,9,1,8,4,9,8.0,11.0,0.1903505538035898,0.21702534414210706,0.1044030650891055,0.44769781475157255,0.2399
4357,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.37,0.61,0.0,0.02,11,2,9,5,11,7.0,10.0,0.18009256878986799,0.33808283008753937,0.09814954576223639,0.44769781475157255,0.266
4358,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.58,0.0,0.01,0.41,7,1,6,4,7,7.0,10.0,0.29263173671584786,0.020816659994661327,0.09539392014169458,0.22278539748675932,0.1579
4359,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.6,0.01,0.22,0.17,6,1,5,3,6,8.0,11.0,0.30369941279714935,0.017320508075688773,0.11532562594670796,0.3611555528208494,0.1994
4360,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.59,0.01,0.39,0.01,7,1,6,4,7,7.0,11.0,0.29816103031751146,0.017320508075688773,0.19553345834749955,0.45346811721810537,0.2411
4361,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.6,0.19,0.02,0.19,9,1,8,5,9,8.0,11.0,0.30369941279714935,0.09643650760992954,0.0929157324317757,0.34961884007206095,0.2107
4362,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.61,0.2,0.18,0.01,8,1,7,4,8,8.0,11.0,0.3092463958291726,0.10214368964029709,0.10115993936995679,0.45346811721810537,0.2415
4363,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.6,0.38,0.02,0.0,10,2,8,5,10,7.0,10.0,0.30369941279714935,0.20550750189064468,0.0929157324317757,0.4592385001282014,0.2653
4364,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.78,0.01,0.0,0.21,9,2,7,4,9,7.0,10.0,0.4045161719058131,0.017320508075688773,0.09814954576223639,0.3380828300875394,0.2145
4365,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.79,0.02,0.19,0.0,7,2,5,3,7,7.0,10.0,0.41016256939576207,0.015275252316519468,0.1044030650891055,0.4592385001282014,0.2473
4366,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.79,0.19,0.01,0.01,10,1,9,5,10,7.0,11.0,0.41016256939576207,0.09643650760992954,0.09539392014169458,0.45346811721810537,0.2639
4367,4,3,0.2,0.01,0.01,0.17,0.81,0.18,0.04,0.0,0.78,0.98,0.0,0.01,0.01,8,1,7,4,8,6.0,10.0,0.5179768334587947,0.020816659994661327,0.09539392014169458,0.45346811721810537,0.2719
4368,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.01,0.01,0.0,0.98,4,1,3,2,4,6.0,11.0,0.1096965511460289,0.005773502691896258,0.09814954576223639,0.18520259177452134,0.0997
4369,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.01,0.01,0.17,0.81,2,0,2,1,2,7.0,12.0,0.1096965511460289,0.005773502691896258,0.0,0.11547005383792519,0.0577
4370,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.0,0.02,0.38,0.6,2,0,2,2,2,7.0,11.0,0.11269427669584646,0.005773502691896258,0.1212435565298214,0.11846237095944577,0.0895
4371,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.01,0.01,0.6,0.38,6,0,6,3,6,7.0,12.0,0.1096965511460289,0.005773502691896258,0.24826061575153904,0.21517434791350018,0.1447
4372,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.01,0.03,0.78,0.18,6,0,6,3,6,8.0,12.0,0.1096965511460289,0.01,0.3521836642056717,0.3219213154380016,0.1985
4373,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.01,0.0,0.98,0.01,7,0,7,4,7,6.0,11.0,0.1096965511460289,0.01,0.4676537180435969,0.41633319989322654,0.2509
4374,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.01,0.18,0.01,0.8,4,0,4,2,4,7.0,12.0,0.1096965511460289,0.09539392014169455,0.09237604307034013,0.11269427669584647,0.1025
4375,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.01,0.21,0.2,0.58,5,0,5,3,5,8.0,12.0,0.1096965511460289,0.11269427669584646,0.017320508075688773,0.12503332889007374,0.0912
4376,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.03,0.2,0.4,0.37,6,0,6,4,6,9.0,12.0,0.10440306508910552,0.10692676621563628,0.13279056191361394,0.2203028218914441,0.1411
4377,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.04,0.17,0.58,0.21,7,0,7,4,7,9.0,12.0,0.10214368964029709,0.08962886439832501,0.23671361036774655,0.3055050463303894,0.1835
4378,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.0,0.2,0.78,0.02,9,0,9,5,9,7.0,11.0,0.11269427669584646,0.10692676621563628,0.3521836642056717,0.410731055558257,0.2456
4379,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.03,0.37,0.01,0.59,6,0,6,3,6,8.0,12.0,0.10440306508910552,0.20502032419575708,0.09237604307034013,0.12165525060596444,0.1309
4380,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.02,0.41,0.18,0.39,6,0,6,3,6,8.0,12.0,0.10692676621563628,0.22810816147900828,0.005773502691896247,0.21007935008784975,0.1377
4381,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.04,0.38,0.41,0.17,7,0,7,4,7,9.0,12.0,0.10214368964029709,0.21079215671683169,0.13856406460551016,0.327414110874898,0.1947
4382,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.02,0.36,0.62,0.0,10,1,9,5,10,7.0,11.0,0.10692676621563628,0.19924858845171275,0.2598076211353316,0.4219399641339196,0.247
4383,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.0,0.58,0.0,0.42,7,1,6,3,7,7.0,10.0,0.11269427669584646,0.32624121954978846,0.09814954576223639,0.19502136635080103,0.183
4384,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.02,0.58,0.2,0.2,6,0,6,3,6,8.0,12.0,0.10692676621563628,0.32624121954978846,0.017320508075688773,0.3109662361093243,0.1904
4385,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.0,0.61,0.38,0.01,8,0,8,5,8,7.0,11.0,0.11269427669584646,0.3435597958628648,0.1212435565298214,0.41633319989322654,0.2485
4386,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.02,0.77,0.01,0.2,7,0,7,3,7,7.0,12.0,0.10692676621563628,0.435928128632844,0.09237604307034013,0.3109662361093243,0.2365
4387,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.02,0.8,0.17,0.01,7,0,7,4,7,7.0,12.0,0.10692676621563628,0.45324754090158437,0.0,0.41633319989322654,0.2441
4388,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.0,0.98,0.01,0.01,8,0,8,4,8,6.0,11.0,0.11269427669584646,0.5571654452075553,0.09237604307034013,0.41633319989322654,0.2946
4389,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.18,0.04,0.0,0.78,3,1,2,0,3,8.0,11.0,0.1044030650891055,0.015275252316519468,0.09814954576223639,0.10785793124908961,0.0814
4390,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.2,0.02,0.17,0.61,2,0,2,1,2,8.0,12.0,0.1096965511460289,0.005773502691896258,0.0,0.11547005383792519,0.0577
4391,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.19,0.02,0.42,0.37,4,0,4,2,4,8.0,12.0,0.10692676621563628,0.005773502691896258,0.14433756729740643,0.2203028218914441,0.1193
4392,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.18,0.01,0.62,0.19,6,0,6,2,6,8.0,12.0,0.1044030650891055,0.005773502691896258,0.2598076211353316,0.3164385143014885,0.1716
4393,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.18,0.03,0.78,0.01,7,0,7,3,7,8.0,12.0,0.1044030650891055,0.01,0.3521836642056717,0.41633319989322654,0.2207
4394,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.21,0.21,0.01,0.57,6,0,6,2,6,8.0,12.0,0.11269427669584645,0.11269427669584646,0.09237604307034013,0.12858201014657278,0.1116
4395,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.22,0.21,0.17,0.4,6,0,6,3,6,9.0,12.0,0.11590225767142473,0.11269427669584646,0.0,0.20502032419575708,0.1084
4396,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.21,0.2,0.38,0.21,6,0,6,3,6,9.0,12.0,0.11269427669584645,0.10692676621563628,0.1212435565298214,0.3055050463303894,0.1616
4397,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.2,0.18,0.58,0.04,8,0,8,4,8,9.0,12.0,0.1096965511460289,0.09539392014169455,0.23671361036774655,0.3995414037785488,0.2103
4398,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.2,0.41,0.01,0.38,7,0,7,2,7,8.0,12.0,0.1096965511460289,0.22810816147900828,0.09237604307034013,0.21517434791350018,0.1613
4399,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.19,0.38,0.23,0.2,6,0,6,2,6,9.0,12.0,0.10692676621563628,0.21079215671683169,0.034641016151377546,0.3109662361093243,0.1658
4400,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.22,0.4,0.38,0.0,9,1,8,5,9,8.0,11.0,0.11590225767142473,0.22233608194203058,0.1212435565298214,0.4219399641339196,0.2204
4401,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.22,0.57,0.01,0.2,8,0,8,3,8,8.0,12.0,0.11590225767142473,0.3204684071792413,0.09237604307034013,0.3109662361093243,0.2099
4402,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.17,0.6,0.22,0.01,8,0,8,4,8,8.0,12.0,0.10214368964029709,0.33778691508109077,0.028867513459481284,0.41633319989322654,0.2213
4403,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.19,0.8,0.01,0.0,8,1,7,3,8,7.0,11.0,0.10692676621563628,0.45324754090158437,0.09237604307034013,0.4219399641339196,0.2686
4404,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.4,0.01,0.02,0.57,4,0,4,2,4,7.0,12.0,0.195021366350801,0.005773502691896258,0.08660254037844388,0.12858201014657278,0.104
4405,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.42,0.02,0.18,0.38,4,0,4,2,4,8.0,12.0,0.2051828452868319,0.005773502691896258,0.005773502691896247,0.21517434791350018,0.108
4406,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.41,0.02,0.39,0.18,5,0,5,3,5,8.0,12.0,0.20008331597945223,0.005773502691896258,0.12701705922171766,0.3219213154380016,0.1637
4407,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.4,0.02,0.57,0.01,8,0,8,4,8,7.0,12.0,0.195021366350801,0.005773502691896258,0.23094010767585027,0.41633319989322654,0.212
4408,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.41,0.18,0.0,0.41,6,1,5,3,6,8.0,11.0,0.20008331597945223,0.09539392014169455,0.09814954576223639,0.20000000000000007,0.1484
4409,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.42,0.18,0.2,0.2,5,0,5,3,5,9.0,12.0,0.2051828452868319,0.09539392014169455,0.017320508075688773,0.3109662361093243,0.1572
4410,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.41,0.18,0.41,0.0,7,1,6,5,7,8.0,11.0,0.20008331597945223,0.09539392014169455,0.13856406460551016,0.4219399641339196,0.214
4411,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.42,0.39,0.01,0.18,8,0,8,3,8,8.0,12.0,0.2051828452868319,0.21656407827707716,0.09237604307034013,0.3219213154380016,0.209
4412,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.39,0.4,0.19,0.02,8,0,8,4,8,8.0,12.0,0.19000000000000003,0.22233608194203058,0.011547005383792509,0.410731055558257,0.2087
4413,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.37,0.61,0.0,0.02,9,1,8,4,9,7.0,11.0,0.18009256878986799,0.3435597958628648,0.09814954576223639,0.410731055558257,0.2581
4414,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.58,0.0,0.01,0.41,5,0,5,2,5,7.0,11.0,0.29022979401386984,0.01,0.09237604307034013,0.20000000000000007,0.1482
4415,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.6,0.01,0.22,0.17,4,0,4,2,4,8.0,12.0,0.3011644069275119,0.005773502691896258,0.028867513459481284,0.327414110874898,0.1658
4416,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.59,0.01,0.39,0.01,6,0,6,4,6,7.0,12.0,0.2956912804486012,0.005773502691896258,0.12701705922171766,0.41633319989322654,0.2112
4417,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.6,0.19,0.02,0.19,6,0,6,3,6,8.0,12.0,0.3011644069275119,0.10115993936995679,0.08660254037844388,0.3164385143014885,0.2013
4418,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.61,0.2,0.18,0.01,7,0,7,4,7,8.0,12.0,0.306648550189518,0.10692676621563628,0.005773502691896247,0.41633319989322654,0.2089
4419,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.6,0.38,0.02,0.0,9,1,8,4,9,7.0,11.0,0.3011644069275119,0.21079215671683169,0.08660254037844388,0.4219399641339196,0.2551
4420,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.78,0.01,0.0,0.21,6,1,5,2,6,7.0,11.0,0.4011234224026316,0.005773502691896258,0.09814954576223639,0.3055050463303894,0.2026
4421,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.79,0.02,0.19,0.0,6,1,5,3,6,7.0,11.0,0.40673496694202893,0.005773502691896258,0.011547005383792509,0.4219399641339196,0.2115
4422,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.79,0.19,0.01,0.01,8,0,8,4,8,7.0,12.0,0.40673496694202893,0.10115993936995679,0.09237604307034013,0.41633319989322654,0.2542
4423,4,3,0.2,0.01,0.01,0.17,0.81,0.2,0.02,0.17,0.61,0.98,0.0,0.01,0.01,7,0,7,3,7,6.0,11.0,0.5140363151892415,0.01,0.09237604307034013,0.41633319989322654,0.2582
4424,4,3,0.2,0.01,0.01,0.17,0.81,0.19,0.02,0.42,0.37,0.01,0.01,0.0,0.98,5,1,4,3,5,6.0,11.0,0.10392304845413264,0.005773502691896258,0.21126602503321099,0.31480152477394385,0.1589
4425,4,3,0.2,0.01,0.01,0.17,0.81,0.19,0.02,0.42,0.37,0.01,0.01,0.17,0.81,3,0,3,2,3,7.0,12.0,0.10392304845413264,0.005773502691896258,0.14433756729740643,0.2540341184434354,0.127
4426,4,3,0.2,0.01,0.01,0.17,0.81,0.19,0.02,0.42,0.37,0.0,0.02,0.38,0.6,4,0,4,2,4,7.0,11.0,0.10692676621563627,0.005773502691896258,0.13428824718989124,0.22007574453658757,0.1168
4427,4,3,0.2,0.01,0.01,0.17,0.81,0.19,0.02,0.42,0.37,0.01,0.01,0.6,0.38,6,0,6,3,6,7.0,12.0,0.10392304845413264,0.005773502691896258,0.2159475244899402,0.25119713374160946,0.1442
4428,4,3,0.2,0.01,0.01,0.17,0.81,0.19,0.02,0.42,0.37,0.01,0.03,0.78,0.18,5,0,5,3,5,8.0,12.0,0.10392304845413264,0.01,0.30664855018951803,0.3231614663497697,0.1859
4429,4,3,0.2,0.01,0.01,0.17,0.81,0.19,0.02,0.42,0.37,0.01,0.0,0.98,0.01,5,0,5,3,5,6.0,11.0,0.10392304845413264,0.01,0.41476901202155075,0.40066611203511254,0.2323
4430,4,3,0.2,0.01,0.01,0.17,0.81,0.19,0.02,0.42,0.37,0.01,0.18,0.01,0.8,6,0,6,4,6,7.0,12.0,0.10392304845413264,0.09539392014169455,0.20663978319771822,0.25119713374160946,0.1643
4431,4,3,0.2,0.01,0.01,0.17,0.81,0.19,0.02,0.42,0.37,0.01,0.21,0.2,0.58,7,0,7,4,7,8.0,12.0,0.10392304845413264,0.11269427669584646,0.13650396819628846,0.22007574453658757,0.1433
4432,4,3,0.2,0.01,0.01,0.17,0.81,0.19,0.02,0.42,0.37,0.03,0.2,0.4,0.37,7,0,7,3,7,9.0,12.0,0.09865765724632494,0.10692676621563628,0.13892443989449804,0.2540341184434354,0.1496
4433,4,3,0.2,0.01,0.01,0.17,0.81,0.19,0.02,0.42,0.37,0.04,0.17,0.58,0.21,6,0,6,4,6,9.0,12.0,0.09643650760992956,0.08962886439832501,0.20663978319771822,0.3106981386061612,0.1759
4434,4,3,0.2,0.01,0.01,0.17,0.81,0.19,0.02,0.42,0.37,0.0,0.2,0.78,0.02,7,0,7,4,7,7.0,11.0,0.10692676621563627,0.10692676621563628,0.30664855018951803,0.39585350825778975,0.2291
4435,4,3,0.2,0.01,0.01,0.17,0.81,0.19,0.02,0.42,0.37,0.03,0.37,0.01,0.59,8,0,8,4,8,8.0,12.0,0.09865765724632494,0.20502032419575708,0.20663978319771822,0.22000000000000003,0.1826
4436,4,3,0.2,0.01,0.01,0.17,0.81,0.19,0.02,0.42,0.37,0.02,0.41,0.18,0.39,8,0,8,4,8,8.0,12.0,0.10115993936995679,0.22810816147900828,0.1415391583037476,0.248461935381123,0.1798
